review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority
4_2,unknown,93a3dad8,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",False,True,False,"(Ryan et al., 2022; Somuah et al., 2024)",parenthetical,Ryan et al.,2022,False,,,,False,,High
4_2,unknown,79341175,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",False,True,False,"(Ryan et al., 2022; Somuah et al., 2024)",parenthetical,Somuah et al.,2024,False,,,,False,,High
4_2,unknown,89acaa53,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",False,True,False,"(Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011)",parenthetical,Baldwin & Ford,1988,False,,,,False,,High
4_2,unknown,8118f209,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",False,True,False,"(Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011)",parenthetical,Grossman & Salas,2011,False,,,,False,,High
4_2,unknown,87839910,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",False,True,False,"(Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011)",parenthetical,Alagaraja & Shuck,2015,False,,,,False,,High
4_2,unknown,62095a34,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",False,True,False,"(Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,False,,High
4_2,unknown,f4498c00,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",False,True,False,"(de Haan & Nilsson, 2023; Eby et al., 2008)",parenthetical,Haan & Nilsson,2023,False,,,,False,,High
4_2,unknown,860a7686,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",False,True,False,"(de Haan & Nilsson, 2023; Eby et al., 2008)",parenthetical,Eby et al.,2008,False,,,,False,,High
4_2,unknown,52f2f519,"Implementation science frameworks like COM-B clarify that without addressing opportunity and motivation alongside capability, behavior change is unlikely to endure (Michie et al., 2011).",False,True,False,"(Michie et al., 2011)",parenthetical,Michie et al.,2011,False,,,,False,,High
4_2,unknown,99ff301f,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",False,True,False,"(Mormina & Pinder, 2018; Leeman et al., 2017)",parenthetical,Mormina & Pinder,2018,False,,,,True,,High
4_2,unknown,813dd9ca,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",False,True,False,"(Mormina & Pinder, 2018; Leeman et al., 2017)",parenthetical,Leeman et al.,2017,False,,,,False,,High
4_2,unknown,284db522,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",False,True,False,"(Misra et al., 2021; Kerth et al., 2024)",parenthetical,Misra et al.,2021,False,,,,False,,High
4_2,unknown,e99fea80,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",False,True,False,"(Misra et al., 2021; Kerth et al., 2024)",parenthetical,Kerth et al.,2024,False,,,,False,,High
4_2,unknown,cf07b224,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",False,True,False,"(Ryan et al., 2022; Cooke et al., 2018)",parenthetical,Ryan et al.,2022,False,,,,False,,High
4_2,unknown,b2b229b9,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",False,True,False,"(Ryan et al., 2022; Cooke et al., 2018)",parenthetical,Cooke et al.,2018,False,,,,True,,High
4_2,unknown,14df7802,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",False,True,False,"(Baldwin & Ford, 1988; Alagaraja & Shuck, 2015)",parenthetical,Baldwin & Ford,1988,False,,,,False,,High
4_2,unknown,a4597452,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",False,True,False,"(Baldwin & Ford, 1988; Alagaraja & Shuck, 2015)",parenthetical,Alagaraja & Shuck,2015,False,,,,False,,High
4_2,unknown,4b1d13ab,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",False,True,False,"(Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023)",parenthetical,Cooke et al.,2018,False,,,,True,,High
4_2,unknown,e5a5a342,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",False,True,False,"(Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023)",parenthetical,Michie et al.,2011,False,,,,False,,High
4_2,unknown,1a6b084c,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",False,True,False,"(Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023)",parenthetical,Haan & Nilsson,2023,False,,,,False,,High
4_3,unknown,cf47267a,"Perhaps the most ubiquitous model in training evaluation is Kirkpatrick’s four-level hierarchy (Kirkpatrick, 1994).",False,True,False,"(Kirkpatrick, 1994)",parenthetical,Kirkpatrick,1994,False,,,,False,,High
4_3,unknown,874dca9b,"Kirkpatrick’s framework remains widely used in both research and practice to categorize training outcomes (Shewchuk et al., 2023).",False,True,False,"(Shewchuk et al., 2023)",parenthetical,Shewchuk et al.,2023,False,,,,False,,High
4_3,unknown,98c4605c,"For instance, a recent review of knowledge-brokering (K*) training programs found that most evaluations still rely on Kirkpatrick’s categories to report outcomes (Shewchuk et al., 2023, p. 5).",False,True,False,"(Shewchuk et al., 2023, p. 5)",parenthetical,Shewchuk et al.,2023,False,,,5,False,,High
4_3,unknown,bd825863,"However, many studies focus on the lower levels (learner satisfaction and knowledge tests) and provide limited evidence of sustained behavior change or organizational results (Shewchuk et al., 2023, pp. 7–8).",False,True,False,"(Shewchuk et al., 2023, pp. 7–8)",parenthetical,Shewchuk et al.,2023,False,,,7–8,False,,High
4_3,unknown,af7ce97d,"A second framework combines the classic triad of Knowledge–Attitudes–Skills (KAS) with Bloom’s taxonomy of learning domains (cognitive, affective, psychomotor) (Bloom, 1956).",False,True,False,"(Bloom, 1956)",parenthetical,Bloom,1956,False,,,,False,pilot_inputs/sources_pdf\Bloom_1956.pdf,High
4_3,unknown,c70d6f09,"For example, Kuppuswami and Ferreira (2022) describe an evaluation of a gender-equality capacity-building program where each survey item completed by participants was mapped to both a specific capacity topic and to one of Bloom’s domains.",False,True,False,Kuppuswami and Ferreira (2022),narrative,Kuppuswami and Ferreira,2022,False,,,,False,,High
4_3,unknown,d7db87fa,"In the gender training example, increases in self-reported knowledge and willingness to challenge bias were observed (Kuppuswami & Ferreira, 2022), but without external validation, it remains uncertain how those self-perceptions translate into action.",False,True,False,"(Kuppuswami & Ferreira, 2022)",parenthetical,Kuppuswami & Ferreira,2022,False,,,,False,,High
4_3,unknown,88a19097,"An illustrative study by van Wingerden, Bakker, and Derks (2017) demonstrates JD-R-aligned measurement choices, including validated self-efficacy scales and behavior-based indicators of job crafting collected at multiple time points (immediately after the program and again one year later).",False,True,False,Derks (2017),narrative,Derks,2017,False,,,,False,,High
4_3,unknown,e0294e77,"From a metrics standpoint, the study exemplifies three practices relevant here: (1) using psychometrically sound instruments for personal and job resources; (2) capturing behavior frequency (e.g., seeking feedback, experimenting with new strategies) as an outcome in its own right; and (3) employing longitudinal follow-ups to test whether observed changes are maintained (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_3,unknown,465a0157,"For example, in training programs for public-sector employees in Botswana, participants completed paper-and-pencil exams covering key content both at the start (pre-test) and end (post-test) of the course (Tshukudu, 2009).",False,True,False,"(Tshukudu, 2009)",parenthetical,Tshukudu,2009,False,,,,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,f8d28bff,"Questions ranged from factual recall to applied scenario responses, and results were sometimes summarized using “gain scores” to quantify the percentage improvement for each participant (Tshukudu, 2009).",True,True,False,"(Tshukudu, 2009)",parenthetical,Tshukudu,2009,False,,,,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,b248962b,"Davis and D’Lima (2020), in a systematic review of training in dissemination and implementation (D&I) science, noted that many workshops included a pre-course quiz on key concepts (e.g. knowledge of stakeholder engagement strategies or familiarity with implementation frameworks) and then repeated the same quiz at course completion.",False,True,False,Davis and D’Lima (2020),narrative,Davis and D’Lima,2020,False,,,,False,,High
4_3,unknown,0540dc8f,"Consistently higher scores on the post-test are taken as evidence of knowledge acquisition (Davis & D’Lima, 2020).",False,True,False,"(Davis & D’Lima, 2020)",parenthetical,Davis & D’Lima,2020,False,,,,False,,High
4_3,unknown,ed88560a,"This conversational assessment revealed which concepts were vividly retained (participants uniformly remembered the dramatic “triggering” exercises used to ignite community action) and which were less salient (many struggled to recall the later follow-up and monitoring stages in detail) (Crocker et al., 2016).",True,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_3,unknown,f750cae8,"In the CLTS example, the evaluators treated the ability to recount all steps correctly as a sign of strong knowledge gain, but also gleaned insights about relative emphasis or engagement with different modules (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_3,unknown,72d093fb,"For example, Tshukudu (2009) describes a post-training “skills profile” matrix used in Botswana’s public service: participants, together with their supervisors, rated the trainee’s ability to perform specific job tasks before and after training.",True,True,False,Tshukudu (2009),narrative,Tshukudu,2009,False,,,,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,08cd305d,"These tasks (e.g. using a particular software, or handling a customer inquiry) were listed in a matrix, and proficiency was marked on a scale from novice to expert (Tshukudu, 2009, pp. 231–232).",False,True,False,"(Tshukudu, 2009, pp. 231–232)",parenthetical,Tshukudu,2009,False,,,231–232,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,3d02b4a9,"The assessors use predefined rubrics to score competencies like communication, problem-solving, cultural intelligence, and team leadership (Cumberland et al., 2016).",False,True,False,"(Cumberland et al., 2016)",parenthetical,Cumberland et al.,2016,False,,,,False,,High
4_3,unknown,0082de53,"Trainees may be tested via Objective Structured Clinical Examinations (OSCEs), where they rotate through stations performing clinical tasks on mannequins or standardized patients under observation (Finn et al., 2021).",False,True,False,"(Finn et al., 2021)",parenthetical,Finn et al.,2021,False,,,,True,,High
4_3,unknown,148cb3d4,"Evaluators then use checklists to mark whether each step or criterion of the skill was demonstrated correctly (Finn et al., 2021).",False,True,False,"(Finn et al., 2021)",parenthetical,Finn et al.,2021,False,,,,True,,High
4_3,unknown,8480353d,"In evaluating a series of gender-equality workshops, Kuppuswami and Ferreira (2022) included survey items that asked participants the extent to which they personally endorse statements like “Women should have equal opportunities to lead in my organization.” By comparing responses before and after the training, they found significant positive shifts, indicating more supportive attitudes after the program.",True,True,True,Kuppuswami and Ferreira (2022),narrative,Kuppuswami and Ferreira,2022,False,,,,False,,High
4_3,unknown,965affae,"Similarly, in public-sector training in Botswana, evaluators used semantic differential scales to capture changes in trainees’ perceptions of the training and its relevance (Tshukudu, 2009).",False,True,False,"(Tshukudu, 2009)",parenthetical,Tshukudu,2009,False,,,,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,4621f781,"Consistent movement towards the positive end after the course was interpreted as a sign that participants found the training more relevant and motivating than they initially expected (Tshukudu, 2009, pp. 233–236).",False,True,False,"(Tshukudu, 2009, pp. 233–236)",parenthetical,Tshukudu,2009,False,,,233–236,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,6e40d24c,"The JD-R intervention discussed earlier explicitly measured teachers’ self-efficacy in handling job demands (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_3,unknown,9aff670c,"The results showed a statistically significant increase in self-efficacy scores among teachers who underwent the job crafting training, even one year later, whereas no such increase was observed in a control group (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_3,unknown,08481a44,"For example, in training programs for health research or implementation science, participants might be asked to rate how confident they feel in performing specific tasks (like “conducting a literature search” or “developing a monitoring and evaluation plan”) on a scale from 1 (not confident) to 5 (very confident) before and after training (Davis & D’Lima, 2020).",True,True,False,"(Davis & D’Lima, 2020)",parenthetical,Davis & D’Lima,2020,False,,,,False,,High
4_3,unknown,ac773475,"However, a noted shortcoming was that many of these confidence questionnaires were developed ad hoc by the program designers and had unknown psychometric properties (Davis & D’Lima, 2020).",False,True,False,"(Davis & D’Lima, 2020)",parenthetical,Davis & D’Lima,2020,False,,,,False,,High
4_3,unknown,eaea91df,"Another strategy is collecting multi-source feedback: some leadership programs use 360-degree feedback where not only does the individual rate their own capabilities and attitudes, but their peers and subordinates also provide ratings of the individual’s behaviors (Cumberland et al., 2016).",False,True,False,"(Cumberland et al., 2016)",parenthetical,Cumberland et al.,2016,False,,,,False,,High
4_3,unknown,fcc7cd04,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",False,True,False,"(DeCorby-Watson et al., 2018; van Wingerden et al., 2017)",parenthetical,DeCorby-Watson et al.,2018,False,,,,False,,High
4_3,unknown,428452c6,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",False,True,False,"(DeCorby-Watson et al., 2018; van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_3,unknown,2a68dec7,"For example, in the Kenyan CLTS capacity-building program, evaluators conducted site visits and in-depth interviews several months after the training to see how participants were managing sanitation projects (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_3,unknown,25bc289e,"By examining meeting records, project reports, and interviewing colleagues, the evaluators documented concrete new practices that reflected skills emphasized during training, such as initiating interdepartmental committees and developing harmonized monitoring indicators (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_3,unknown,85831f22,"Finally, the literature acknowledges that rigorous behavioral measures - such as tracer studies, long-term follow-ups, and multi-source verification - are rarely feasible in practice (Morkel & Ramasobama, 2017).",False,True,False,"(Morkel & Ramasobama, 2017)",parenthetical,Morkel & Ramasobama,2017,False,,,,False,,High
4_3,unknown,223b2157,"In research capacity-strengthening programs, bibliometric indicators such as publications, citation counts, and grant success are often used (Pulford et al., 2020).",False,True,False,"(Pulford et al., 2020)",parenthetical,Pulford et al.,2020,False,,,,False,,High
4_3,unknown,1fc54c5b,"Fellowship and scholarship programs sometimes track alumni placement, retention, or leadership roles, particularly in efforts to assess “brain circulation” versus “brain drain” (Ripoll Lorenzo, 2012).",True,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,False,,High
4_3,unknown,982fb026,"Psychometrically validated instruments like the Global Competencies Inventory (GCI) or the Intercultural Development Inventory (IDI) provide structured ways to assess interpersonal and cross-cultural skills (Cumberland et al., 2016).",False,True,False,"(Cumberland et al., 2016)",parenthetical,Cumberland et al.,2016,False,,,,False,,High
4_3,unknown,416b5459,"Qualitative methods such as Most Significant Change narratives (Ripoll Lorenzo, 2012) can also surface evidence of shifts in confidence, adaptability, or collaboration that are difficult to capture quantitatively.",False,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,False,,High
4_3,unknown,d325bd04,"For instance, Tshukudu (2009) outlined a model for comparing the estimated value of increased productivity with training costs in Botswana’s public service.",False,True,False,Tshukudu (2009),narrative,Tshukudu,2009,False,,,,False,pilot_inputs/sources_pdf\Tshukudu_2009.pdf,High
4_3,unknown,245a30ae,"Similarly, some research capacity-strengthening initiatives have tracked grant income as a proxy for economic benefit (Pulford et al., 2020).",False,True,False,"(Pulford et al., 2020)",parenthetical,Pulford et al.,2020,False,,,,False,,High
4_3,unknown,2ecfcfc5,"Broader frameworks such as Social Return on Investment (SROI) have been discussed in relation to capacity building (Ripoll Lorenzo, 2012).",False,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,False,,High
4_3,unknown,8b736ca7,"However, many evaluations still rely on ad hoc questionnaires with uncertain reliability, often applied to small samples or using single items to capture complex constructs (Davis & D’Lima, 2020).",False,True,False,"(Davis & D’Lima, 2020)",parenthetical,Davis & D’Lima,2020,False,,,,False,,High
4_3,unknown,e47a0f85,"The Kenyan CLTS case (Crocker et al., 2016) illustrates how in-depth interviews and field observations revealed specific behavior changes that surveys alone might have missed.",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_3,unknown,961ddb61,"Longer-term follow-ups - at six months, one year, or beyond - are more demanding but can reveal whether outcomes persist (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_4,unknown,df51cfc3,"In one capacity-strengthening initiative for malaria program officers in Africa, participants’ average knowledge test scores increased substantially from pre-test to post-test (Garley et al., 2016).",False,True,False,"(Garley et al., 2016)",parenthetical,Garley et al.,2016,False,,,,False,,High
4_4,unknown,4bd15035,"In the context of public sector leadership development, one evaluation tracked participants over time and compared their outcomes to those of non-participants; the trained employees and their supervisors reported significant improvements in on-the-job performance, alongside increases in the employees’ self-efficacy (Packard & Jones, 2015).",False,True,False,"(Packard & Jones, 2015)",parenthetical,Packard & Jones,2015,False,,,,False,,High
4_4,unknown,62e681c3,"Similarly, an impact evaluation in a community sanitation program found that villages where local “natural leaders” received facilitation training saw a substantial improvement in safe sanitation practices, compared to villages implementing the program without the specialized training (Crocker et al., 2016).",True,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_4,unknown,0972ca91,"For example, a qualitative study of an Australian research capacity-building program followed participants for one year post-training to identify delayed or sustained effects (Schmidt et al., 2022).",False,True,False,"(Schmidt et al., 2022)",parenthetical,Schmidt et al.,2022,False,,,,False,,High
4_4,unknown,850cefee,"In another case, a job-crafting intervention study collected data one year after the workshops and found that benefits like increased self-efficacy persisted over time when compared to a control group (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_4,unknown,d0a4d089,"In a water and sanitation initiative, staff trained in community facilitation and infrastructure maintenance described improved proficiency in sanitation protocols and planning tools, alongside increased confidence in applying these tasks independently (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,False,,High
4_4,unknown,a4b1047d,"In the education sector, professional development for teachers and school managers was linked to greater knowledge of curriculum content and pedagogical strategies, which participants reported integrating into their classrooms and institutions (Gcezengana et al., 2022).",False,True,False,"(Gcezengana et al., 2022)",parenthetical,Gcezengana et al.,2022,False,,,,False,,High
4_4,unknown,72f8540b,"A meta-analysis of 119 organizational training studies found positive associations between training inputs (both hours and quality) and performance outcomes, but these findings should be understood as evidence of correlation across diverse contexts rather than definitive proof of causality (Garavan et al., 2021).",False,True,True,"(Garavan et al., 2021)",parenthetical,Garavan et al.,2021,False,,,,False,,High
4_4,unknown,c1c4d7d2,"Packard and Jones (2015) found that a leadership development initiative in U.S. human service agencies improved participants’ abilities in coaching, team dynamics, and conflict resolution, as reported by both the participants and their supervisors.",False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,False,,High
4_4,unknown,c62d6380,"A review of workplace coaching interventions concluded that coaching produces moderate positive impacts on interpersonal skills and goal attainment (Cannon-Bowers et al., 2023).",False,True,False,"(Cannon-Bowers et al., 2023)",parenthetical,Cannon-Bowers et al.,2023,False,,,,False,,High
4_4,unknown,9075bb78,Packard and Jones (2015) observed a significant rise in self-efficacy beliefs among leadership program participants.,False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,False,,High
4_4,unknown,22579c65,"In the Netherlands, a controlled study of a job-crafting intervention reported that trainees showed increased self-efficacy after the intervention and maintained this higher self-efficacy one year later (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,False,,High
4_4,unknown,9235bf76,"Likewise, Tian and Soo (2018) found that employee motivation and perceptions of a supportive learning climate were associated with improved knowledge absorption and creative output.",False,True,False,Tian and Soo (2018),narrative,Tian and Soo,2018,False,,,,False,,High
4_4,unknown,a9049aa5,"For example, participants in a global health advocacy training described how reflecting on personal values during the training increased their commitment to their missions (Aantjes et al., 2022).",False,True,False,"(Aantjes et al., 2022)",parenthetical,Aantjes et al.,2022,False,,,,False,,High
4_4,unknown,b2e18732,"For example, a training impact study in a South African government department found that employees who reported significant skill improvements after training also showed higher self-rated job performance, and their supervisors’ evaluations reflected similar improvements (Packard & Jones, 2015).",False,True,False,"(Packard & Jones, 2015)",parenthetical,Packard & Jones,2015,False,,,,False,,High
4_4,unknown,47667ee1,"In Packard and Jones’ (2015) evaluation of a leadership development program, participants not only gained soft skills but were also better able to meet job targets and manage their teams’ outputs, leading to performance rating increases relative to baseline.",False,True,True,Packard and Jones’ (2015),narrative,Packard and Jones’,2015,False,,,,False,,High
4_4,unknown,ca568f5a,"For instance, in a Tanzanian revenue authority, researchers found that the number of training hours completed was a significant predictor of employees’ revenue collection performance even after controlling for tenure and education (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,False,,High
4_4,unknown,129f19b7,"A later meta-analysis of leadership training found even stronger effects on results outcomes, with an average d ≈ 0.72 (Lacerenza et al., 2017).",False,True,False,"(Lacerenza et al., 2017)",parenthetical,Lacerenza et al.,2017,False,,,,False,,High
4_4,unknown,a09e9fa7,"Sekgala and Holtzhausen (2016) reported that after a comprehensive capacity-building program - including technical, customer service, and management training - several South African municipalities saw reduced backlogs in service requests and faster response times in delivering water and sanitation services.",False,True,False,Sekgala and Holtzhausen (2016),narrative,Sekgala and Holtzhausen,2016,False,,,,False,,High
4_4,unknown,6eb561bb,"Similarly, Zondi (2021) observed that local government employees who participated in training aligned with their personal development plans achieved stronger results on service indicators, such as quicker resolution of citizen complaints, relative to peers without comparable training.",False,True,False,Zondi (2021),narrative,Zondi,2021,False,,,,False,pilot_inputs/sources_pdf\Zondi_2021.pdf,High
4_4,unknown,69d8570e,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",False,True,False,"(Birch, 2024; Sibiya, 2023)",parenthetical,Birch,2024,False,,,,False,pilot_inputs/sources_pdf\Birch_2024.pdf,High
4_4,unknown,11415028,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",False,True,False,"(Birch, 2024; Sibiya, 2023)",parenthetical,Sibiya,2023,False,,,,False,pilot_inputs/sources_pdf\Sibiya_2023.pdf,High
4_4,unknown,88f9c167,"Packard and Jones (2015) noted informally that within two years of completing a leadership development program, about half of the participants had moved into higher-level positions or took on expanded leadership roles, a rate higher than typical in their organizations.",False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,False,,High
4_4,unknown,6b96f28f,"For example, Ramasobana (2020) surveyed graduates of the CLEAR-AA evaluation capacity training program in Africa and found that many had leveraged the training to take on consulting work or larger roles in evaluation projects, effectively broadening their career opportunities.",False,True,False,Ramasobana (2020),narrative,Ramasobana,2020,False,,,,False,pilot_inputs/sources_pdf\Ramasobana_2020.pdf,High
4_4,unknown,5f02f5b4,"Similarly, Vasquez (2022) compared two public agencies and found that the one offering a robust professional development ladder had significantly lower turnover, as employees perceived clearer internal opportunities for advancement.",False,True,False,Vasquez (2022),narrative,Vasquez,2022,False,,,,False,pilot_inputs/sources_pdf\Vasquez_2022.pdf,High
4_4,unknown,603f1bf4,"Several interventions (especially those focusing on career development or mentoring) report that participants feel more satisfied and in control of their careers after the program (Akkermans et al., 2015; Eby et al., 2008).",False,True,False,"(Akkermans et al., 2015; Eby et al., 2008)",parenthetical,Akkermans et al.,2015,False,,,,False,,High
4_4,unknown,869e65b8,"Several interventions (especially those focusing on career development or mentoring) report that participants feel more satisfied and in control of their careers after the program (Akkermans et al., 2015; Eby et al., 2008).",False,True,False,"(Akkermans et al., 2015; Eby et al., 2008)",parenthetical,Eby et al.,2008,False,,,,False,,High
4_5,unknown,36267257,"For example, Tian and Soo (2018) show that engineers with strong intrinsic motivation and a learning orientation demonstrated higher absorptive capacity, which in turn facilitated the translation of new knowledge into workplace innovation and performance improvements.",False,True,False,Tian and Soo (2018),narrative,Tian and Soo,2018,False,,,,False,,High
4_5,unknown,3edf0989,"When training is relevant to personal aspirations, intrinsic engagement is stronger; by contrast, mandated or irrelevant training often functions as a barrier, producing only superficial participation (Parsons, 2025).",False,True,False,"(Parsons, 2025)",parenthetical,Parsons,2025,False,,,,False,,High
