review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
4_3,unknown,5b85f512,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",False,True,False,"(DeCorby-Watson et al., 2018; van Wingerden et al., 2017)",parenthetical,DeCorby-Watson et al.,2018,False,,,,,pilot_inputs/sources_pdf/DeCorby_Watson_2018.pdf,High,"Attitudes, Self-Efficacy, and Confidence",3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?","Attitudes, Self-Efficacy, and Confidence"
4_3,unknown,2595b6b2,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",False,True,False,"(DeCorby-Watson et al., 2018; van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,,pilot_inputs/sources_pdf/DeCorby_Watson_2018.pdf,High,"Attitudes, Self-Efficacy, and Confidence",3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?","Attitudes, Self-Efficacy, and Confidence"
4_3,unknown,94ce83a3,"For example, in the Kenyan CLTS capacity-building program, evaluators conducted site visits and in-depth interviews several months after the training to see how participants were managing sanitation projects (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,,pilot_inputs/sources_pdf/Crocker_2016.pdf,High,Behavioural Performance,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Behavioural Performance
4_3,unknown,15764f3a,"By examining meeting records, project reports, and interviewing colleagues, the evaluators documented concrete new practices that reflected skills emphasized during training, such as initiating interdepartmental committees and developing harmonized monitoring indicators (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,,pilot_inputs/sources_pdf/Crocker_2016.pdf,High,Behavioural Performance,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Behavioural Performance
4_3,unknown,4389c1a1,"Finally, the literature acknowledges that rigorous behavioral measures - such as tracer studies, long-term follow-ups, and multi-source verification - are rarely feasible in practice (Morkel & Ramasobama, 2017).",False,True,False,"(Morkel & Ramasobama, 2017)",parenthetical,Morkel & Ramasobama,2017,False,,,,,pilot_inputs/sources_pdf/Morkel_2017.pdf,High,Behavioural Performance,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Behavioural Performance
4_3,unknown,8fa2659b,"In research capacity-strengthening programs, bibliometric indicators such as publications, citation counts, and grant success are often used (Pulford et al., 2020).",False,True,False,"(Pulford et al., 2020)",parenthetical,Pulford et al.,2020,False,,,,,pilot_inputs/sources_pdf/Pulford_2020.pdf,High,Career Advancement and Research Productivity,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Career Advancement and Research Productivity
4_3,unknown,0a3404a3,"Fellowship and scholarship programs sometimes track alumni placement, retention, or leadership roles, particularly in efforts to assess “brain circulation” versus “brain drain” (Ripoll Lorenzo, 2012).",True,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,High,Career Advancement and Research Productivity,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Career Advancement and Research Productivity
4_3,unknown,477ebfad,"Psychometrically validated instruments like the Global Competencies Inventory (GCI) or the Intercultural Development Inventory (IDI) provide structured ways to assess interpersonal and cross-cultural skills (Cumberland et al., 2016).",False,True,False,"(Cumberland et al., 2016)",parenthetical,Cumberland et al.,2016,False,,,,,pilot_inputs/sources_pdf/Cumberland_2016.pdf,High,Soft Skills and Leadership Traits,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Soft Skills and Leadership Traits
4_3,unknown,b726c7d7,"Qualitative methods such as Most Significant Change narratives (Ripoll Lorenzo, 2012) can also surface evidence of shifts in confidence, adaptability, or collaboration that are difficult to capture quantitatively.",False,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,High,Soft Skills and Leadership Traits,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Soft Skills and Leadership Traits
4_3,unknown,b6dd8cfe,"For instance, Tshukudu (2009) outlined a model for comparing the estimated value of increased productivity with training costs in Botswana’s public service.",False,True,False,Tshukudu (2009),narrative,Tshukudu,2009,False,,,,,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,High,Economic and Value-Added Metrics,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Economic and Value-Added Metrics
4_3,unknown,aef07a46,"Similarly, some research capacity-strengthening initiatives have tracked grant income as a proxy for economic benefit (Pulford et al., 2020).",False,True,False,"(Pulford et al., 2020)",parenthetical,Pulford et al.,2020,False,,,,,pilot_inputs/sources_pdf/Pulford_2020.pdf,High,Economic and Value-Added Metrics,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Economic and Value-Added Metrics
4_3,unknown,29a1c0fe,"Broader frameworks such as Social Return on Investment (SROI) have been discussed in relation to capacity building (Ripoll Lorenzo, 2012).",False,True,False,"(Ripoll Lorenzo, 2012)",parenthetical,Ripoll Lorenzo,2012,False,,,,,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,High,Economic and Value-Added Metrics,3,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Economic and Value-Added Metrics
4_3,unknown,7039b3e7,"However, many evaluations still rely on ad hoc questionnaires with uncertain reliability, often applied to small samples or using single items to capture complex constructs (Davis & D’Lima, 2020).",False,True,False,"(Davis & D’Lima, 2020)",parenthetical,Davis & D’Lima,2020,False,,,,,pilot_inputs/sources_pdf/Davis_2020.pdf,High,Methodological Approaches and Rigor in Outcome Measurement,2,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Methodological Approaches and Rigor in Outcome Measurement
4_3,unknown,bbf76d68,"The Kenyan CLTS case (Crocker et al., 2016) illustrates how in-depth interviews and field observations revealed specific behavior changes that surveys alone might have missed.",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,,pilot_inputs/sources_pdf/Crocker_2016.pdf,High,Methodological Approaches and Rigor in Outcome Measurement,2,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Methodological Approaches and Rigor in Outcome Measurement
4_3,unknown,d22c2a55,"Longer-term follow-ups - at six months, one year, or beyond - are more demanding but can reveal whether outcomes persist (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,High,Methodological Approaches and Rigor in Outcome Measurement,2,"What are the key measures or approaches used to assess individual-level outcomes targeted by capacity development interventions (e.g., capabilities, performance, career growth)?",Methodological Approaches and Rigor in Outcome Measurement
4_4,unknown,8fc3f516,"In one capacity-strengthening initiative for malaria program officers in Africa, participants’ average knowledge test scores increased substantially from pre-test to post-test (Garley et al., 2016).",False,True,False,"(Garley et al., 2016)",parenthetical,Garley et al.,2016,False,,,,,pilot_inputs/sources_pdf/Garley_2016.pdf,High,Methodological Approaches to Studying Capacity Development Outcomes,2,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Methodological Approaches to Studying Capacity Development Outcomes
4_4,unknown,3809edb9,"In the context of public sector leadership development, one evaluation tracked participants over time and compared their outcomes to those of non-participants; the trained employees and their supervisors reported significant improvements in on-the-job performance, alongside increases in the employees’ self-efficacy (Packard & Jones, 2015).",False,True,False,"(Packard & Jones, 2015)",parenthetical,Packard & Jones,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,Methodological Approaches to Studying Capacity Development Outcomes,2,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Methodological Approaches to Studying Capacity Development Outcomes
4_4,unknown,94dd584f,"Similarly, an impact evaluation in a community sanitation program found that villages where local “natural leaders” received facilitation training saw a substantial improvement in safe sanitation practices, compared to villages implementing the program without the specialized training (Crocker et al., 2016).",True,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,,pilot_inputs/sources_pdf/Crocker_2016.pdf,High,Methodological Approaches to Studying Capacity Development Outcomes,2,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Methodological Approaches to Studying Capacity Development Outcomes
4_4,unknown,de861e25,"For example, a qualitative study of an Australian research capacity-building program followed participants for one year post-training to identify delayed or sustained effects (Schmidt et al., 2022).",False,True,False,"(Schmidt et al., 2022)",parenthetical,Schmidt et al.,2022,False,,,,,pilot_inputs/sources_pdf/Schmidt_2022.pdf,High,Methodological Approaches to Studying Capacity Development Outcomes,2,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Methodological Approaches to Studying Capacity Development Outcomes
4_4,unknown,b0735061,"In another case, a job-crafting intervention study collected data one year after the workshops and found that benefits like increased self-efficacy persisted over time when compared to a control group (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,High,Methodological Approaches to Studying Capacity Development Outcomes,2,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Methodological Approaches to Studying Capacity Development Outcomes
4_4,unknown,643deb19,"In a water and sanitation initiative, staff trained in community facilitation and infrastructure maintenance described improved proficiency in sanitation protocols and planning tools, alongside increased confidence in applying these tasks independently (Crocker et al., 2016).",False,True,False,"(Crocker et al., 2016)",parenthetical,Crocker et al.,2016,False,,,,,pilot_inputs/sources_pdf/Crocker_2016.pdf,High,Technical Knowledge and Task-Specific Skills,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Technical Knowledge and Task-Specific Skills
4_4,unknown,4a28dc0c,"In the education sector, professional development for teachers and school managers was linked to greater knowledge of curriculum content and pedagogical strategies, which participants reported integrating into their classrooms and institutions (Gcezengana et al., 2022).",False,True,False,"(Gcezengana et al., 2022)",parenthetical,Gcezengana et al.,2022,False,,,,,,High,Technical Knowledge and Task-Specific Skills,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Technical Knowledge and Task-Specific Skills
4_4,unknown,cc7c3a19,"A meta-analysis of 119 organizational training studies found positive associations between training inputs (both hours and quality) and performance outcomes, but these findings should be understood as evidence of correlation across diverse contexts rather than definitive proof of causality (Garavan et al., 2021).",False,True,True,"(Garavan et al., 2021)",parenthetical,Garavan et al.,2021,False,,,,,pilot_inputs/sources_pdf/Garavan_2021.pdf,High,Technical Knowledge and Task-Specific Skills,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Technical Knowledge and Task-Specific Skills
4_4,unknown,069208cf,"Packard and Jones (2015) found that a leadership development initiative in U.S. human service agencies improved participants’ abilities in coaching, team dynamics, and conflict resolution, as reported by both the participants and their supervisors.",False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,"Interpersonal, Cognitive, and Relational Skills",3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?","Interpersonal, Cognitive, and Relational Skills"
4_4,unknown,384c84ee,"A review of workplace coaching interventions concluded that coaching produces moderate positive impacts on interpersonal skills and goal attainment (Cannon-Bowers et al., 2023).",False,True,False,"(Cannon-Bowers et al., 2023)",parenthetical,Cannon-Bowers et al.,2023,False,,,,,pilot_inputs/sources_pdf/Cannon_Bowers_2023.pdf,High,"Interpersonal, Cognitive, and Relational Skills",3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?","Interpersonal, Cognitive, and Relational Skills"
4_4,unknown,f3e6e3da,Packard and Jones (2015) observed a significant rise in self-efficacy beliefs among leadership program participants.,False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,Psychological Resources and Meta-Competencies,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Psychological Resources and Meta-Competencies
4_4,unknown,3e75514e,"In the Netherlands, a controlled study of a job-crafting intervention reported that trainees showed increased self-efficacy after the intervention and maintained this higher self-efficacy one year later (van Wingerden et al., 2017).",False,True,False,"(van Wingerden et al., 2017)",parenthetical,Wingerden et al.,2017,False,,,,,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,High,Psychological Resources and Meta-Competencies,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Psychological Resources and Meta-Competencies
4_4,unknown,9b70862a,"Likewise, Tian and Soo (2018) found that employee motivation and perceptions of a supportive learning climate were associated with improved knowledge absorption and creative output.",False,True,False,Tian and Soo (2018),narrative,Tian and Soo,2018,False,,,,,pilot_inputs/sources_pdf/Tian_2018.pdf,High,Psychological Resources and Meta-Competencies,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Psychological Resources and Meta-Competencies
4_4,unknown,01f4b911,"For example, participants in a global health advocacy training described how reflecting on personal values during the training increased their commitment to their missions (Aantjes et al., 2022).",False,True,False,"(Aantjes et al., 2022)",parenthetical,Aantjes et al.,2022,False,,,,,pilot_inputs/sources_pdf/Aantjes_2022.pdf,High,Psychological Resources and Meta-Competencies,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Psychological Resources and Meta-Competencies
4_4,unknown,ae62b551,"For example, a training impact study in a South African government department found that employees who reported significant skill improvements after training also showed higher self-rated job performance, and their supervisors’ evaluations reflected similar improvements (Packard & Jones, 2015).",False,True,False,"(Packard & Jones, 2015)",parenthetical,Packard & Jones,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,Individual Job Performance Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Individual Job Performance Outcomes
4_4,unknown,21f79146,"In Packard and Jones’ (2015) evaluation of a leadership development program, participants not only gained soft skills but were also better able to meet job targets and manage their teams’ outputs, leading to performance rating increases relative to baseline.",False,True,True,Packard and Jones’ (2015),narrative,Packard and Jones’,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,Individual Job Performance Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Individual Job Performance Outcomes
4_4,unknown,d1df2556,"For instance, in a Tanzanian revenue authority, researchers found that the number of training hours completed was a significant predictor of employees’ revenue collection performance even after controlling for tenure and education (Kisasilla & Mutarubukwa, 2024).",False,True,False,"(Kisasilla & Mutarubukwa, 2024)",parenthetical,Kisasilla & Mutarubukwa,2024,False,,,,,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,High,Individual Job Performance Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Individual Job Performance Outcomes
4_4,unknown,d22b0809,"A later meta-analysis of leadership training found even stronger effects on results outcomes, with an average d ≈ 0.72 (Lacerenza et al., 2017).",False,True,False,"(Lacerenza et al., 2017)",parenthetical,Lacerenza et al.,2017,False,,,,,pilot_inputs/sources_pdf/Lacerenza_2017.pdf,High,Individual Job Performance Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Individual Job Performance Outcomes
4_4,unknown,8bd527f0,"Sekgala and Holtzhausen (2016) reported that after a comprehensive capacity-building program - including technical, customer service, and management training - several South African municipalities saw reduced backlogs in service requests and faster response times in delivering water and sanitation services.",False,True,False,Sekgala and Holtzhausen (2016),narrative,Sekgala and Holtzhausen,2016,False,,,,,pilot_inputs/sources_pdf/Sekgala_2016.pdf,High,Service Delivery and Organizational Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Service Delivery and Organizational Outcomes
4_4,unknown,7589fd28,"Similarly, Zondi (2021) observed that local government employees who participated in training aligned with their personal development plans achieved stronger results on service indicators, such as quicker resolution of citizen complaints, relative to peers without comparable training.",False,True,False,Zondi (2021),narrative,Zondi,2021,False,,,,,pilot_inputs/sources_pdf/Zondi_2021.pdf,High,Service Delivery and Organizational Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Service Delivery and Organizational Outcomes
4_4,unknown,4cb299fa,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",False,True,False,"(Birch, 2024; Sibiya, 2023)",parenthetical,Birch,2024,False,,,,,pilot_inputs/sources_pdf/Birch_2024.pdf,High,Service Delivery and Organizational Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Service Delivery and Organizational Outcomes
4_4,unknown,558c3b20,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",False,True,False,"(Birch, 2024; Sibiya, 2023)",parenthetical,Sibiya,2023,False,,,,,pilot_inputs/sources_pdf/Sibiya_2023.pdf,High,Service Delivery and Organizational Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Service Delivery and Organizational Outcomes
4_4,unknown,6b443f17,"Packard and Jones (2015) noted informally that within two years of completing a leadership development program, about half of the participants had moved into higher-level positions or took on expanded leadership roles, a rate higher than typical in their organizations.",False,True,False,Packard and Jones (2015),narrative,Packard and Jones,2015,False,,,,,pilot_inputs/sources_pdf/Packard_2015.pdf,High,Promotions and Role Advancement,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Promotions and Role Advancement
4_4,unknown,a25223b7,"For example, Ramasobana (2020) surveyed graduates of the CLEAR-AA evaluation capacity training program in Africa and found that many had leveraged the training to take on consulting work or larger roles in evaluation projects, effectively broadening their career opportunities.",False,True,False,Ramasobana (2020),narrative,Ramasobana,2020,False,,,,,pilot_inputs/sources_pdf/Ramasobana_2020.pdf,High,Employability and Marketability,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Employability and Marketability
4_4,unknown,542ac195,"Similarly, Vasquez (2022) compared two public agencies and found that the one offering a robust professional development ladder had significantly lower turnover, as employees perceived clearer internal opportunities for advancement.",False,True,False,Vasquez (2022),narrative,Vasquez,2022,False,,,,,pilot_inputs/sources_pdf/Vasquez_2022.pdf,High,Employability and Marketability,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Employability and Marketability
4_4,unknown,a8f2f67b,"Several interventions (especially those focusing on career development or mentoring) report that participants feel more satisfied and in control of their careers after the program (Akkermans et al., 2015; Eby et al., 2008).",False,True,False,"(Akkermans et al., 2015; Eby et al., 2008)",parenthetical,Akkermans et al.,2015,False,,,,,pilot_inputs/sources_pdf/Akkermans_2015.pdf,High,Career Satisfaction and Long-Term Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Career Satisfaction and Long-Term Outcomes
4_4,unknown,25a33abe,"Several interventions (especially those focusing on career development or mentoring) report that participants feel more satisfied and in control of their careers after the program (Akkermans et al., 2015; Eby et al., 2008).",False,True,False,"(Akkermans et al., 2015; Eby et al., 2008)",parenthetical,Eby et al.,2008,False,,,,,pilot_inputs/sources_pdf/Eby_2008.pdf,High,Career Satisfaction and Long-Term Outcomes,3,"What is the empirical evidence linking individual-level capacity development to targeted outcomes (e.g., capabilities, performance, career growth)?",Career Satisfaction and Long-Term Outcomes
4_5,unknown,7da0a9aa,"For example, Tian and Soo (2018) show that engineers with strong intrinsic motivation and a learning orientation demonstrated higher absorptive capacity, which in turn facilitated the translation of new knowledge into workplace innovation and performance improvements.",False,True,False,Tian and Soo (2018),narrative,Tian and Soo,2018,False,,,,,pilot_inputs/sources_pdf/Tian_2018.pdf,High,Motivation and Learning Orientation,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Motivation and Learning Orientation
4_5,unknown,244ce60a,"When training is relevant to personal aspirations, intrinsic engagement is stronger; by contrast, mandated or irrelevant training often functions as a barrier, producing only superficial participation (Parsons, 2025).",False,True,False,"(Parsons, 2025)",parenthetical,Parsons,2025,False,,,,,,High,Motivation and Learning Orientation,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Motivation and Learning Orientation
4_5,unknown,207cfa78,"Motivation to transfer learning - the willingness to apply skills in practice - is also shaped by environmental cues: supportive organisational climates and managerial reinforcement act as enabling conditions, whereas discouraging climates (e.g., lack of recognition, resistance to change) constrain transfer (Elnaga & Imran, 2013; Wassem et al., 2019).",False,True,False,"(Elnaga & Imran, 2013; Wassem et al., 2019)",parenthetical,Elnaga & Imran,2013,False,,,,,pilot_inputs/sources_pdf/Elnaga_2013.pdf,High,Motivation and Learning Orientation,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Motivation and Learning Orientation
4_5,unknown,ef3adf9d,"Motivation to transfer learning - the willingness to apply skills in practice - is also shaped by environmental cues: supportive organisational climates and managerial reinforcement act as enabling conditions, whereas discouraging climates (e.g., lack of recognition, resistance to change) constrain transfer (Elnaga & Imran, 2013; Wassem et al., 2019).",False,True,False,"(Elnaga & Imran, 2013; Wassem et al., 2019)",parenthetical,Wassem et al.,2019,False,,,,,pilot_inputs/sources_pdf/Wassem_2019.pdf,High,Motivation and Learning Orientation,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Motivation and Learning Orientation
4_5,unknown,9f8a6204,"Chetty and Moodley (2022) describe South Africa’s state-owned company Transnet, where junior project managers entered advanced project management courses with limited prior exposure to large-scale projects.",False,True,False,Chetty and Moodley (2022),narrative,Chetty and Moodley,2022,False,,,,,pilot_inputs/sources_pdf/Chetty_2022.pdf,High,Prior Knowledge,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Prior Knowledge
4_5,unknown,1ff32f64,"A success factor highlighted in the literature is the use of tiered tracks, preparatory modules, and refresher sessions to level the playing field for participants starting with weaker knowledge (Darling-Hammond, Hyler, & Gardner, 2017).",False,True,False,"(Darling-Hammond, Hyler, & Gardner, 2017)",parenthetical,Gardner,2017,False,,,,,pilot_inputs/sources_pdf/Darling_Hammond_2017.pdf,High,Prior Knowledge,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Prior Knowledge
4_5,unknown,f3f024de,"Corzo-Morales and Contreras-Pacheco (2024), in their literature review of innovative behavior, identify personality traits such as openness, conscientiousness, and emotional stability as consistent predictors of whether individuals embrace new ideas and persist in applying them.",False,True,False,Corzo-Morales and Contreras-Pacheco (2024),narrative,Corzo-Morales and Contreras-Pacheco,2024,False,,,,,pilot_inputs/sources_pdf/Corzo_Morales_2024.pdf,High,Soft Skills and Adaptive Interpersonal Capabilities,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Soft Skills and Adaptive Interpersonal Capabilities
4_5,unknown,1e7aabcf,"Complementing this, Darling-Hammond, Hyler, and Gardner (2017) show in teacher professional development that individuals with higher self-efficacy and commitment were substantially more likely to implement new instructional practices and sustain them in classrooms.",False,True,False,Gardner (2017),narrative,Gardner,2017,False,,,,,,High,Self-Efficacy and Professional Identity,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Self-Efficacy and Professional Identity
4_5,unknown,fe807784,"Kim and Bang’s (2025) review similarly identifies self-belief and commitment to professional growth as recurring enablers, with weak self-efficacy repeatedly cited as a barrier to capacity transfer.",False,True,False,Kim and Bang’s (2025),narrative,Kim and Bang’s,2025,False,,,,,pilot_inputs/sources_pdf/Kim_2025.pdf,High,Self-Efficacy and Professional Identity,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Self-Efficacy and Professional Identity
4_5,unknown,49038375,"Jones, Chesley, and Egan (2020) describe corporate “vertical leadership development” programs in which managers placed in stretch assignments combined with coaching and reflection reported not only improved skills but also a renewed sense of identity as capable leaders.",True,True,False,Egan (2020),narrative,Egan,2020,False,,,,,,High,Self-Efficacy and Professional Identity,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Self-Efficacy and Professional Identity
4_5,unknown,70429f7b,Pirrioni’s (2018) study of apprentices in the UK likewise shows that apprentices who came to view themselves as skilled professionals demonstrated more durable performance improvements.,False,True,False,Pirrioni’s (2018),narrative,Pirrioni’s,2018,False,,,,,,High,Self-Efficacy and Professional Identity,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Self-Efficacy and Professional Identity
4_5,unknown,10cd93f8,"By contrast, when professional identity remained weak or unchanged, learners were prone to disengage or revert to old practices, highlighting a barrier that can undermine even high-quality training (Elnaga & Imran, 2013).",False,True,False,"(Elnaga & Imran, 2013)",parenthetical,Elnaga & Imran,2013,False,,,,,pilot_inputs/sources_pdf/Elnaga_2013.pdf,High,Self-Efficacy and Professional Identity,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Self-Efficacy and Professional Identity
4_5,unknown,de0c0cdc,Desimone (2009) emphasizes that sustained engagement with opportunities for practice and reflection is a recurring success factor in professional development.,False,True,False,Desimone (2009),narrative,Desimone,2009,False,,,,,pilot_inputs/sources_pdf/Desimone_2009.pdf,High,Duration and Sequencing,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Duration and Sequencing
4_5,unknown,9559aa18,Mormina and Pinder (2018) find that training-of-trainers programs shorter than one year left participants with knowledge of teaching techniques but insufficient time to develop confidence in applying them - a barrier to sustainability.,False,True,False,Mormina and Pinder (2018),narrative,Mormina and Pinder,2018,False,,,,,pilot_inputs/sources_pdf/Mormina_2018.pdf,High,Duration and Sequencing,3,"What are the key factors influencing the success (or not) of individual capacity development interventions on targeted outcomes (e.g., capabilities, performance, career growth)?",Duration and Sequencing
