review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,page_anchor,proposed_rewrite,rewrite_notes,rewrite_flags
4_2,unknown,f7c25049,"Third, contextual opportunity and reinforcement determine durability: transfer climate, structural alignment, supervision, and peer networks are decisive for sustained behavior change (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which discusses the role of reinforcement, supervision, and the work environment in the transfer and maintenance of trained skills. The source emphasizes the importance of supervisors providing opportunities and reinforcement for skill use, which aligns with the claim's mention of contextual opportunity and reinforcement determining durability.","pp. 31, 33",none,page_mismatch,,,,
4_2,unknown,e2d4a98f,"Third, contextual opportunity and reinforcement determine durability: transfer climate, structural alignment, supervision, and peer networks are decisive for sustained behavior change (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Grossman & Salas,2011,pilot_inputs/sources_pdf/Grossman_2011.pdf,FAITHFUL_PARAPHRASE_PASS,"The cited source discusses the importance of the work environment, including transfer climate, support, and opportunity, in determining the success of training transfer, which aligns with the claim about contextual opportunity and reinforcement determining durability of behavior change.",pp. 10-12,none,secondary_citation,,,,
4_2,unknown,c0649f96,"Third, contextual opportunity and reinforcement determine durability: transfer climate, structural alignment, supervision, and peer networks are decisive for sustained behavior change (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Alagaraja & Shuck (2015) do not discuss contextual opportunity, reinforcement, transfer climate, structural alignment, supervision, or peer networks in relation to sustained behavior change. The excerpts focus on organizational alignment, employee engagement, and performance, which are not directly related to the claim.","pp. 4, 10, 16",Replace the citation with a source that directly discusses the role of contextual opportunity and reinforcement in sustained behavior change.,insufficient_evidence;page_mismatch,,,,
4_2,unknown,1d2ee67a,"Third, contextual opportunity and reinforcement determine durability: transfer climate, structural alignment, supervision, and peer networks are decisive for sustained behavior change (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Cooke et al. (2018) do not mention contextual opportunity, reinforcement, transfer climate, structural alignment, supervision, or peer networks as factors for sustained behavior change. The excerpts focus on research capacity development activities and do not support the claim.","pp. 5, 10, 11, 14, 16",Review the source material to ensure the claim is supported by the cited sources or provide a different source that supports the claim.,insufficient_evidence;out_of_scope,,,,
4_2,unknown,2f867253,"These three strands map closely to COM-B’s capability–opportunity–motivation triad and help explain why content-only interventions often underperform (Michie et al., 2011).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention the COM-B model or its capability–opportunity–motivation triad, nor do they discuss why content-only interventions might underperform. The claim is not supported by the cited source excerpts.",pp. 1-6,Include excerpts from the source that specifically discuss the COM-B model and its relevance to intervention performance.,insufficient_evidence;page_mismatch,,,,
4_2,unknown,1fce5d13,"Adult learning and competency-based education primarily cultivate capability and make performance criteria visible (Witheridge et al., 2019; Misra et al., 2021; Kerth et al., 2024).",Witheridge et al.,2019,pilot_inputs/sources_pdf/Witheridge_2019.pdf,UNSUPPORTED_FAIL,"The excerpts from Witheridge et al. (2019) focus on diagnostic reasoning and the limitations of OSCEs in assessing cognitive skills, but do not discuss adult learning or competency-based education in the context of cultivating capability or making performance criteria visible.",pp. 1-2,Remove the citation to Witheridge et al. (2019) as it does not support the claim about adult learning and competency-based education.,insufficient_evidence,,,,
4_2,unknown,0ae41bea,"Adult learning and competency-based education primarily cultivate capability and make performance criteria visible (Witheridge et al., 2019; Misra et al., 2021; Kerth et al., 2024).",Misra et al.,2021,pilot_inputs/sources_pdf/Misra_2021.pdf,UNSUPPORTED_FAIL,The provided excerpts from Misra et al. (2021) do not explicitly discuss the cultivation of capability or the visibility of performance criteria in adult learning and competency-based education. The focus is more on the transition to competency-based medical education and the challenges associated with it.,"pp. 1, 7",Provide specific excerpts from the cited sources that discuss the cultivation of capability and visibility of performance criteria in competency-based education.,insufficient_evidence,,,,
4_2,unknown,95450576,"Adult learning and competency-based education primarily cultivate capability and make performance criteria visible (Witheridge et al., 2019; Misra et al., 2021; Kerth et al., 2024).",Kerth et al.,2024,pilot_inputs/sources_pdf/Witheridge_2019.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Witheridge et al. (2019) focus on diagnostic reasoning and assessment methods in medical education, but do not discuss adult learning or competency-based education in the context of cultivating capability or making performance criteria visible.",pp. 1-2,Replace Witheridge et al. (2019) with a source that discusses adult learning and competency-based education in the context of cultivating capability and making performance criteria visible.,insufficient_evidence,,,,
4_2,unknown,f07702df,"Social–cognitive and NCI approaches strengthen motivation, self-regulation, and trait-like enablers that sustain effort and transfer (Williams et al., 2022; Jajoo & Deshmukh, 2024).",Williams et al.,2022,pilot_inputs/sources_pdf/Williams_2021.pdf,UNSUPPORTED_FAIL,"The provided excerpts from the cited source do not discuss social-cognitive and NCI approaches, nor do they mention motivation, self-regulation, or trait-like enablers. The focus is on research impact and its measurement, not on the specific psychological or educational approaches mentioned in the claim.",pp. 1-7,Replace the citation with a source that specifically discusses social-cognitive and NCI approaches in the context of motivation and self-regulation.,insufficient_evidence;page_mismatch,,,,
4_2,unknown,ddad8471,"Social–cognitive and NCI approaches strengthen motivation, self-regulation, and trait-like enablers that sustain effort and transfer (Williams et al., 2022; Jajoo & Deshmukh, 2024).",Jajoo & Deshmukh,2024,pilot_inputs/sources_pdf/Jajoo_2024.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Jajoo & Deshmukh (2024) do not mention social-cognitive or NCI approaches, nor do they discuss motivation, self-regulation, or trait-like enablers. The content focuses on memory, cognitive load, and various psychological models, none of which directly support the claim.",pp. 3-7,The review should either provide a correct citation that supports the claim or revise the claim to align with the content of the cited source.,insufficient_evidence,,,,
4_2,unknown,7f6952b8,"Coaching and mentoring supply relational scaffolding - accountability, sponsorship, identity work - that supports both near-term behavior change and longer-term career outcomes (de Haan & Nilsson, 2023; Eby et al., 2008).",Haan & Nilsson,2023,pilot_inputs/sources_pdf/de_Haan_2023.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention relational scaffolding, accountability, sponsorship, or identity work in the context of coaching and mentoring. The excerpts focus on the effectiveness of coaching, gender effects, and session numbers, but do not address the specific elements claimed.","pp. 2, 9, 14, 16","The review author should provide specific excerpts from the cited sources that discuss relational scaffolding, accountability, sponsorship, and identity work in coaching and mentoring.",insufficient_evidence,,,,
4_2,unknown,5d1f73a0,"Coaching and mentoring supply relational scaffolding - accountability, sponsorship, identity work - that supports both near-term behavior change and longer-term career outcomes (de Haan & Nilsson, 2023; Eby et al., 2008).",Eby et al.,2008,pilot_inputs/sources_pdf/de_Haan_2023.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention relational scaffolding, accountability, sponsorship, or identity work in the context of coaching and mentoring. The excerpts focus on the effectiveness of coaching, gender effects, and session numbers, but do not address the specific elements claimed.","pp. 2, 9, 14, 16","Remove the claim or provide a more relevant source that discusses relational scaffolding, accountability, sponsorship, and identity work in coaching and mentoring.",insufficient_evidence,,,,
4_2,unknown,e4fc9ed1,"Implementation science frameworks and transfer models diagnose and engineer opportunity structures (policies, workflows, cues) that make the desired behavior feasible and normative (Michie, 2014–2015; Blume et al., 2010; O’Neill et al., 2025).",Michie,2014,pilot_inputs/sources_pdf/Michie_2014.pdf,UNSUPPORTED_FAIL,"The excerpts from Michie (2014) discuss the Behaviour Change Wheel and its components, but do not explicitly mention diagnosing or engineering opportunity structures to make desired behavior feasible and normative. The claim is not directly supported by the provided excerpts.",pp. 7-8,Remove or revise the claim to accurately reflect the content of Michie (2014) based on the provided excerpts.,page_mismatch;insufficient_evidence,,,,
4_2,unknown,4e38c5df,"Implementation science frameworks and transfer models diagnose and engineer opportunity structures (policies, workflows, cues) that make the desired behavior feasible and normative (Michie, 2014–2015; Blume et al., 2010; O’Neill et al., 2025).",Blume et al.,2010,pilot_inputs/sources_pdf/Blume_2010.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Blume et al. (2010) focus on the transfer of training, self-efficacy, and the timing of transfer measures, but do not discuss implementation science frameworks or engineering opportunity structures as claimed. There is no mention of policies, workflows, or cues making desired behavior feasible and normative.","pp. 3, 18, 20, 25",Remove the citation to Blume et al. (2010) as it does not support the claim about implementation science frameworks and transfer models.,insufficient_evidence,,,,
4_2,unknown,1e82c6bc,"Implementation science frameworks and transfer models diagnose and engineer opportunity structures (policies, workflows, cues) that make the desired behavior feasible and normative (Michie, 2014–2015; Blume et al., 2010; O’Neill et al., 2025).",O’Neill et al.,2025,pilot_inputs/sources_pdf/ONeill_2025.pdf,UNSUPPORTED_FAIL,The provided excerpts from the cited source do not contain any information about implementation science frameworks or transfer models diagnosing and engineering opportunity structures. The claim is not supported by the available text.,[pp. 7-9],"Review the source material to ensure it discusses implementation science frameworks and transfer models as claimed, or adjust the claim to align with the source content.",insufficient_evidence;page_mismatch,,,,
4_2,unknown,65cacc2c,"Practice-intensive methods accelerate skill consolidation and adaptability, while cascade models address scaling and diffusion under resource constraints, conditional on robust selection, resourcing, alignment, implementation governance, and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim about practice-intensive methods and cascade models is supported by the source, which discusses the Training of Trainers (ToT) model as a method for skill transfer and sustainability, emphasizing the importance of resources and governance for successful implementation.",pp. 2-3,none,page_mismatch,,,,
4_2,unknown,8b01d48d,"Practice-intensive methods accelerate skill consolidation and adaptability, while cascade models address scaling and diffusion under resource constraints, conditional on robust selection, resourcing, alignment, implementation governance, and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Leeman et al.,2017,pilot_inputs/sources_pdf/Leeman_2017.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Leeman et al. (2017) do not mention practice-intensive methods, cascade models, or the specific conditions for scaling and diffusion mentioned in the claim. The excerpts focus on capacity building, technical assistance, and factors affecting the capacity to innovate, but do not address the specific elements of the claim.","pp. 7, 13, 14, 18, 20",Remove or revise the claim to align with the content of Leeman et al. (2017) or provide additional sources that support the claim.,insufficient_evidence,,,,
4_2,unknown,98f0913b,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,UNSUPPORTED_FAIL,"The claim about durable individual-level change emerging from co-activation and context tuning is not directly supported by the provided excerpts from Baldwin & Ford (1988). The excerpts focus on training transfer, conditions of transfer, and the role of environmental characteristics, but do not discuss the specific mechanism of co-activation and context tuning leading to durable change.","pp. 3, 23, 31, 33",Consider revising the claim to align with the actual content of Baldwin & Ford (1988) or provide additional sources that directly support the claim.,page_mismatch;insufficient_evidence,,,,
4_2,unknown,aaca0088,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,UNSUPPORTED_FAIL,The cited source does not provide evidence for the claim that durable individual-level change emerges when components co-activate and are tuned to context. The excerpts focus on behavior change interventions and frameworks but do not specifically address the co-activation and context tuning of components for durable change.,"pp. 1, 3, 6, 10",Replace the citation with a source that specifically discusses the co-activation and context tuning of components for durable individual-level change.,insufficient_evidence,,,,
4_2,unknown,5ad640ce,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,UNSUPPORTED_FAIL,"The cited source does not explicitly discuss the co-activation and tuning to context of components for durable individual-level change. The excerpts focus on employee engagement and alignment within organizations, but do not directly support the claim about durable change through co-activation and context tuning.","pp. 4, 8, 12, 16",Replace or supplement the citation with sources that explicitly discuss co-activation and context tuning for durable individual-level change.,insufficient_evidence,,,,
4_2,unknown,fdcc3bfa,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Cooke et al. (2018) do not discuss the concept of durable individual-level change emerging from co-activation and context tuning of components. The excerpts focus on research capacity development and knowledge mobilisation, which are not directly related to the claim.","pp. 2, 11, 14, 16",Replace the citation with a source that directly discusses durable individual-level change through co-activation and context tuning of components.,insufficient_evidence,,,,
4_2,unknown,4cfa9c0c,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Kolb,1984,pilot_inputs/sources_pdf/Kolb_1984.pdf,FAITHFUL_PARAPHRASE_PASS,"The excerpts from Kolb (1984) support the claim that competence consolidates through repeated enactment and reflection under feedback and challenge. Kolb discusses experiential learning involving reflection and active experimentation, which aligns with the claim's emphasis on reflection and feedback in learning.",pp. 365-367,none,page_mismatch,,,,
4_2,unknown,d1297ffa,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Witheridge et al.,2019,pilot_inputs/sources_pdf/Witheridge_2019.pdf,UNSUPPORTED_FAIL,"The cited source discusses Miller's Pyramid and the importance of diagnostic reasoning but does not mention experiential learning, andragogy, or deliberate practice. It also does not explicitly state that competence consolidates through repeated enactment and reflection under feedback and incremental challenge.",pp. 1-2,"Include additional sources that specifically discuss experiential learning, andragogy, and deliberate practice in the context of competence consolidation.",insufficient_evidence;ambiguous_citation,,,,
4_2,unknown,dfca7c4a,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Hambrick et al.,2020,pilot_inputs/sources_pdf/Hambrick_2020.pdf,UNSUPPORTED_FAIL,"The excerpts from Hambrick et al. (2020) do not discuss the convergence of models like andragogy, experiential learning, Miller’s Pyramid, and deliberate practice on the idea that competence consolidates through repeated enactment and reflection under feedback and incremental challenge.","pp. 7-8, 14",Replace Hambrick et al. (2020) with a source that discusses the convergence of educational models on the importance of practice and feedback for competence.,insufficient_evidence,,,,
4_2,unknown,f5c061b4,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",Ryan et al.,2022,pilot_inputs/sources_pdf/Ryan_2022.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which discusses how feedback, goal-setting, and other interventions can enhance motivation and performance. The source mentions that informational feedback can enhance intrinsic motivation and that goal-setting is part of self-regulatory skills that promote self-determination and adaptive decision-making.","pp. 20, 50",none,page_mismatch,,,,
4_2,unknown,803bd0a4,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",Somuah et al.,2024,pilot_inputs/sources_pdf/Somuah_2024.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not mention feedback, goal-setting, or coaching as methods for strengthening motivation and confidence. The excerpts focus on self-efficacy, organizational politics, and training's impact on job performance, but do not support the specific claim about partial strengthening through the mentioned methods.",pp. 3-6,"Include evidence or citations that specifically discuss feedback, goal-setting, or coaching as methods for enhancing motivation and confidence.",insufficient_evidence,,,,
4_2,unknown,1ebfbd3d,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,UNSUPPORTED_FAIL,"The excerpts from Baldwin & Ford (1988) discuss factors affecting the transfer of training, such as training design, trainee characteristics, and work-environment characteristics, but do not specifically mention opportunity structures like transfer climates, organizational alignment, supervision, peer networks, and policy incentives as decisive factors.",pp. 1-3,Remove Baldwin & Ford (1988) from the claim or provide a more relevant source that supports the specific opportunity structures mentioned.,insufficient_evidence,,,,
4_2,unknown,2ab62a5a,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Grossman & Salas,2011,pilot_inputs/sources_pdf/Grossman_2011.pdf,FAITHFUL_PARAPHRASE_PASS,"The cited source discusses the importance of opportunity structures such as transfer climate, support, and opportunities to perform in the transfer of training, which aligns with the claim about opportunity structures being decisive in learning enactment and reward.","pp. 1, 14: 'the work environment (transfer climate, support, opportunity to perform, follow-up) that have exhibited the strongest, most consistent relationships with the transfer of training.'",none,secondary_citation,,,,
4_2,unknown,4ce9e473,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Alagaraja & Shuck (2015) do not discuss opportunity structures such as transfer climates, organizational alignment, supervision, peer networks, or policy incentives in the context of learning enactment and reward. The excerpts focus on engagement and its relation to performance and organizational alignment, but not on the specific opportunity structures mentioned in the claim.","pp. 10, 16",Replace the citation with a source that specifically discusses opportunity structures like transfer climates and organizational alignment in the context of learning enactment and reward.,page_mismatch;insufficient_evidence,,,,
4_2,unknown,47797557,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Michie et al. (2011) do not discuss opportunity structures such as transfer climates, organizational alignment, supervision, peer networks, or policy incentives in the context of learning enactment and reward. The focus is on behavior change frameworks and policy categories, which do not align with the claim.",pp. 1-7,Replace the citation with a source that specifically discusses opportunity structures in the context of learning enactment and reward.,insufficient_evidence;out_of_scope,,,,
4_2,unknown,c854321f,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",Haan & Nilsson,2023,pilot_inputs/sources_pdf/de_Haan_2023.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not contain any information about coaching and mentoring supplying interpersonal scaffolding that strengthens self-regulation, expands networks, or sponsors career advancement. The excerpts focus on different aspects of coaching and mentoring, such as the effectiveness of coaching sessions and the types of coaching included in studies.","pp. 6, 9, 14, 20","The review author should provide specific excerpts from the cited sources that directly discuss the role of coaching and mentoring in strengthening self-regulation, expanding networks, and sponsoring career advancement.",insufficient_evidence;page_mismatch,,,,
4_2,unknown,d12985b3,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",Eby et al.,2008,pilot_inputs/sources_pdf/de_Haan_2023.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not contain any information about coaching and mentoring supplying interpersonal scaffolding that strengthens self-regulation, expands networks, or sponsors career advancement. The excerpts focus on different aspects of coaching and mentoring, such as the effectiveness of coaching sessions and the types of coaching included in studies.","pp. 6, 9, 14, 20","The review author should provide specific excerpts from the cited sources that directly discuss the role of coaching and mentoring in strengthening self-regulation, expanding networks, and sponsoring career advancement.",insufficient_evidence;page_mismatch,,,,
4_2,unknown,c5e23fd6,"Implementation science frameworks like COM-B clarify that without addressing opportunity and motivation alongside capability, behavior change is unlikely to endure (Michie et al., 2011).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which describes the COM-B system as involving capability, opportunity, and motivation, and emphasizes that these components interact to generate behavior. The source suggests that addressing these components is crucial for behavior change interventions.","pp. 5: 'In this ‘behaviour system,’ capability, opportunity, and motivation interact to generate behaviour... A given intervention might change one or more components in the behaviour system.'",none,,,,,
4_2,unknown,274980d2,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is a faithful paraphrase of the source, which discusses the importance of supportive governance and alignment with decision-makers for the sustainability of training programs. It also highlights the potential issues with fidelity and sustainability if these supports are not in place.",pp. 9-10,none,,,,,
4_2,unknown,b4a20583,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Leeman et al.,2017,pilot_inputs/sources_pdf/Leeman_2017.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Leeman et al. (2017) do not discuss cascade models or the specific elements of trainer competence, supportive governance, and feedback-rich systems as mentioned in the claim. The excerpts focus on capacity building, evidence-based interventions, and factors affecting innovation capacity, but do not address the alignment and nurturing supports in the context of cascade models.",pp. 5-20,Remove or replace the citation with a source that specifically discusses cascade models and the elements mentioned in the claim.,insufficient_evidence,,,,
4_2,unknown,5a08da32,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",Misra et al.,2021,pilot_inputs/sources_pdf/Misra_2021.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which emphasizes the need for learning experiences that resemble the practice environment and are carefully selected to enable the acquisition of abilities, aligning with the idea of embedding opportunities for applied practice and feedback.",pp. 2: 'Learning experiences should resemble the practice environment. & Learning experiences should be carefully selected to enable acquisition of one or many abilities.',none,,,,,
4_2,unknown,cff846b6,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",Kerth et al.,2024,pilot_inputs/sources_pdf/Misra_2021.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim is supported by the source, which emphasizes the need for learning experiences that resemble the practice environment and are carefully selected to enable the acquisition of abilities, as well as the importance of feedback and assessment in professional growth.",pp. 2-3,none,page_mismatch,,,,
4_2,unknown,5db95882,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",Ryan et al.,2022,pilot_inputs/sources_pdf/Ryan_2022.pdf,UNSUPPORTED_FAIL,"The excerpts from Ryan et al. (2022) discuss the importance of autonomy, competence, and relatedness for motivation and wellness but do not specifically mention coaching, mentoring, or recognition systems as motivational supports for evaluators.",pp. 9-10,"Include specific evidence from Ryan et al. (2022) that discusses coaching, mentoring, or recognition systems, or revise the claim to align with the provided evidence.",insufficient_evidence,,,,
4_2,unknown,59ab8445,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Cooke et al. (2018) do not discuss the role of motivational supports such as autonomy, competence, and professional identity in the application of skills by evaluators. The excerpts focus on mentoring and research capacity development but do not address the specific motivational aspects mentioned in the claim.",pp. 14-16,The review author should either provide a correct citation that supports the claim about motivational supports or revise the claim to align with the evidence available in Cooke et al. (2018).,insufficient_evidence,,,,
4_2,unknown,d814ba4f,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Baldwin & Ford (1988) do not discuss opportunity structures, institutional climates, or the alignment of evaluations with organizational goals. The focus is on the transfer of training, reinforcement, and maintenance of skills, which does not support the claim about institutional climates and opportunity structures.",pp. 31-36,Replace the citation with a source that discusses institutional climates and opportunity structures in relation to evidence use and skill utilization.,insufficient_evidence,,,,
4_2,unknown,8d8ed072,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,FAITHFUL_PARAPHRASE_PASS,"The claim about opportunity structures being decisive is supported by the source, which discusses the importance of organizational alignment and structures in influencing employee engagement and performance. The source emphasizes that alignment of systems, procedures, and routines with organizational goals is crucial for optimizing performance, which aligns with the claim's focus on institutional climates rewarding evidence use and aligning evaluations with goals.","pp. 12, 13, 17",none,page_mismatch,,,,
4_2,unknown,4a16a6a1,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,UNSUPPORTED_FAIL,"The provided excerpts do not support the claim that co-activation of conditions leads to acquiring, applying, adapting, and sustaining new knowledge for performance and career growth. The excerpts focus on research capacity development activities and their outcomes, but do not directly address the claim's specifics.",pp. 14-16,Provide specific excerpts from the cited sources that directly support the claim about co-activation of conditions leading to knowledge application and career growth.,insufficient_evidence,,,,
4_2,unknown,f9600f72,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,UNSUPPORTED_FAIL,"The provided excerpts from Michie et al. (2011) do not discuss the co-activation of conditions leading to knowledge acquisition, application, adaptation, or career growth. The focus is on behavior change frameworks and intervention functions, not on individual performance or career development.","pp. 1, 4, 7",Remove the citation to Michie et al. (2011) if it does not support the claim about knowledge acquisition and career growth.,insufficient_evidence;page_mismatch,,,,
