review_id,section,claim_id,claim_text,citation_author,citation_year,source_pdf_path,verdict,rationale,evidence_span,required_fix,risk_flags,proposed_rewrite,page_anchor,rewrite_notes,rewrite_flags
4_2,unknown,4e38c5df,"Implementation science frameworks and transfer models diagnose and engineer opportunity structures (policies, workflows, cues) that make the desired behavior feasible and normative (Michie, 2014–2015; Blume et al., 2010; O’Neill et al., 2025).",Blume et al.,2010,pilot_inputs/sources_pdf/Blume_2010.pdf,,,,,,,,,
4_2,unknown,1e82c6bc,"Implementation science frameworks and transfer models diagnose and engineer opportunity structures (policies, workflows, cues) that make the desired behavior feasible and normative (Michie, 2014–2015; Blume et al., 2010; O’Neill et al., 2025).",O’Neill et al.,2025,pilot_inputs/sources_pdf/ONeill_2025.pdf,,,,,,,,,
4_2,unknown,65cacc2c,"Practice-intensive methods accelerate skill consolidation and adaptability, while cascade models address scaling and diffusion under resource constraints, conditional on robust selection, resourcing, alignment, implementation governance, and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,,,,,,,,,
4_2,unknown,8b01d48d,"Practice-intensive methods accelerate skill consolidation and adaptability, while cascade models address scaling and diffusion under resource constraints, conditional on robust selection, resourcing, alignment, implementation governance, and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Leeman et al.,2017,pilot_inputs/sources_pdf/Leeman_2017.pdf,,,,,,,,,
4_2,unknown,98f0913b,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,aaca0088,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,,,,,,,,,
4_2,unknown,5ad640ce,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
4_2,unknown,fdcc3bfa,"Durable individual-level change thus emerges when these components co-activate and are tuned to context (Baldwin & Ford, 1988; Michie et al., 2011; Alagaraja & Shuck, 2015; Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_2,unknown,4cfa9c0c,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Kolb,1984,pilot_inputs/sources_pdf/Kolb_1984.pdf,,,,,,,,,
4_2,unknown,d1297ffa,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Witheridge et al.,2019,pilot_inputs/sources_pdf/Witheridge_2019.pdf,,,,,,,,,
4_2,unknown,dfca7c4a,"Models such as andragogy, experiential learning, Miller’s Pyramid, and deliberate practice converge on the idea that knowledge acquisition alone is insufficient; competence consolidates when individuals repeatedly enact and reflect upon tasks under conditions of feedback and incremental challenge (Kolb, 1984; Witheridge et al., 2019; Hambrick et al., 2020).",Hambrick et al.,2020,pilot_inputs/sources_pdf/Hambrick_2020.pdf,,,,,,,,,
4_2,unknown,f5c061b4,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",Ryan et al.,2022,pilot_inputs/sources_pdf/Ryan_2022.pdf,,,,,,,,,
4_2,unknown,803bd0a4,"This does not render individual capacity development futile: even partial strengthening of motivation and confidence - through feedback, goal-setting, or coaching - can make meaningful differences in how skills are applied (Ryan et al., 2022; Somuah et al., 2024).",Somuah et al.,2024,pilot_inputs/sources_pdf/Somuah_2024.pdf,,,,,,,,,
4_2,unknown,1ebfbd3d,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,2ab62a5a,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Grossman & Salas,2011,pilot_inputs/sources_pdf/Grossman_2011.pdf,,,,,,,,,
4_2,unknown,4ce9e473,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
4_2,unknown,47797557,"Third, opportunity structures - transfer climates, organizational alignment, supervision, peer networks, and policy incentives - are decisive in determining whether learning is consistently enacted and rewarded in practice (Baldwin & Ford, 1988; Grossman & Salas, 2011; Alagaraja & Shuck, 2015; Michie et al., 2011).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,,,,,,,,,
4_2,unknown,c854321f,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",Haan & Nilsson,2023,pilot_inputs/sources_pdf/de_Haan_2023.pdf,,,,,,,,,
4_2,unknown,d12985b3,"Coaching and mentoring supply interpersonal scaffolding that strengthens self-regulation, expands networks, and sponsors career advancement (de Haan & Nilsson, 2023; Eby et al., 2008).",Eby et al.,2008,pilot_inputs/sources_pdf/de_Haan_2023.pdf,,,,,,,,,
4_2,unknown,c5e23fd6,"Implementation science frameworks like COM-B clarify that without addressing opportunity and motivation alongside capability, behavior change is unlikely to endure (Michie et al., 2011).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,,,,,,,,,
4_2,unknown,274980d2,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Mormina & Pinder,2018,pilot_inputs/sources_pdf/Mormina_2018.pdf,,,,,,,,,
4_2,unknown,b4a20583,"Cascade models illustrate how capacity can be scaled when trainer competence is combined with supportive governance and feedback-rich systems, but they also caution that fidelity and sustainability falter without alignment and nurturing supports (Mormina & Pinder, 2018; Leeman et al., 2017).",Leeman et al.,2017,pilot_inputs/sources_pdf/Leeman_2017.pdf,,,,,,,,,
4_2,unknown,5a08da32,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",Misra et al.,2021,pilot_inputs/sources_pdf/Misra_2021.pdf,,,,,,,,,
4_2,unknown,cff846b6,"Strengthening evaluators’ skills requires more than training in methods; it requires embedding opportunities for applied practice, feedback, and progressive assessment of competence (Misra et al., 2021; Kerth et al., 2024).",Kerth et al.,2024,pilot_inputs/sources_pdf/Misra_2021.pdf,,,,,,,,,
4_2,unknown,5db95882,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",Ryan et al.,2022,pilot_inputs/sources_pdf/Ryan_2022.pdf,,,,,,,,,
4_2,unknown,59ab8445,"Motivational supports are equally vital: evaluators are more likely to apply skills when their autonomy, competence, and professional identity are reinforced through coaching, mentoring, and recognition systems (Ryan et al., 2022; Cooke et al., 2018).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_2,unknown,d814ba4f,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",Baldwin & Ford,1988,pilot_inputs/sources_pdf/Baldwin_1988.pdf,,,,,,,,,
4_2,unknown,8d8ed072,"Finally, opportunity structures are decisive: without institutional climates that reward evidence use, align evaluations with organizational goals, and provide platforms for dissemination, individual skills may remain underutilized (Baldwin & Ford, 1988; Alagaraja & Shuck, 2015).",Alagaraja & Shuck,2015,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,,,,,,,,,
4_2,unknown,4a16a6a1,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Cooke et al.,2018,pilot_inputs/sources_pdf/Cooke_2018.pdf,,,,,,,,,
4_2,unknown,f9600f72,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Michie et al.,2011,pilot_inputs/sources_pdf/Michie_2014.pdf,,,,,,,,,
4_2,unknown,8ceec160,"When these conditions co-activate, individuals are not only more likely to acquire new knowledge but also to apply, adapt, and sustain it, thereby achieving meaningful improvements in performance and career growth (Cooke et al., 2018; Michie et al., 2011; de Haan & Nilsson, 2023).",Haan & Nilsson,2023,pilot_inputs/sources_pdf/de_Haan_2023.pdf,,,,,,,,,
4_3,unknown,9b8f5e0c,"Perhaps the most ubiquitous model in training evaluation is Kirkpatrick’s four-level hierarchy (Kirkpatrick, 1994).",Kirkpatrick,1994,,,,,,,,,,
4_3,unknown,6386f595,"Kirkpatrick’s framework remains widely used in both research and practice to categorize training outcomes (Shewchuk et al., 2023).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,,,,,,,,,
4_3,unknown,f57e1177,"For instance, a recent review of knowledge-brokering (K*) training programs found that most evaluations still rely on Kirkpatrick’s categories to report outcomes (Shewchuk et al., 2023, p. 5).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,,,,,,,,,
4_3,unknown,26cc8204,"However, many studies focus on the lower levels (learner satisfaction and knowledge tests) and provide limited evidence of sustained behavior change or organizational results (Shewchuk et al., 2023, pp. 7–8).",Shewchuk et al.,2023,pilot_inputs/sources_pdf/Shewchuk_2023.pdf,,,,,,,,,
4_3,unknown,f4b8d060,"A second framework combines the classic triad of Knowledge–Attitudes–Skills (KAS) with Bloom’s taxonomy of learning domains (cognitive, affective, psychomotor) (Bloom, 1956).",Bloom,1956,pilot_inputs/sources_pdf/Bloom_1956.pdf,,,,,,,,,
4_3,unknown,d2200eed,"For example, Kuppuswami and Ferreira (2022) describe an evaluation of a gender-equality capacity-building program where each survey item completed by participants was mapped to both a specific capacity topic and to one of Bloom’s domains.",Kuppuswami and Ferreira,2022,pilot_inputs/sources_pdf/Kuppuswami_2022.pdf,,,,,,,,,
4_3,unknown,83751448,"In the gender training example, increases in self-reported knowledge and willingness to challenge bias were observed (Kuppuswami & Ferreira, 2022), but without external validation, it remains uncertain how those self-perceptions translate into action.",Kuppuswami & Ferreira,2022,pilot_inputs/sources_pdf/Kuppuswami_2022.pdf,,,,,,,,,
4_3,unknown,593789fc,"An illustrative study by van Wingerden, Bakker, and Derks (2017) demonstrates JD-R-aligned measurement choices, including validated self-efficacy scales and behavior-based indicators of job crafting collected at multiple time points (immediately after the program and again one year later).",Derks,2017,,,,,,,,,,
4_3,unknown,8df2a355,"From a metrics standpoint, the study exemplifies three practices relevant here: (1) using psychometrically sound instruments for personal and job resources; (2) capturing behavior frequency (e.g., seeking feedback, experimenting with new strategies) as an outcome in its own right; and (3) employing longitudinal follow-ups to test whether observed changes are maintained (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_3,unknown,42046971,"For example, in training programs for public-sector employees in Botswana, participants completed paper-and-pencil exams covering key content both at the start (pre-test) and end (post-test) of the course (Tshukudu, 2009).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,0806514d,"Questions ranged from factual recall to applied scenario responses, and results were sometimes summarized using “gain scores” to quantify the percentage improvement for each participant (Tshukudu, 2009).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,fe7d9cfb,"Davis and D’Lima (2020), in a systematic review of training in dissemination and implementation (D&I) science, noted that many workshops included a pre-course quiz on key concepts (e.g. knowledge of stakeholder engagement strategies or familiarity with implementation frameworks) and then repeated the same quiz at course completion.",Davis and D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,,,,,,,,,
4_3,unknown,93797853,"Consistently higher scores on the post-test are taken as evidence of knowledge acquisition (Davis & D’Lima, 2020).",Davis & D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,,,,,,,,,
4_3,unknown,ae2d1853,"This conversational assessment revealed which concepts were vividly retained (participants uniformly remembered the dramatic “triggering” exercises used to ignite community action) and which were less salient (many struggled to recall the later follow-up and monitoring stages in detail) (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_3,unknown,6a064ff9,"In the CLTS example, the evaluators treated the ability to recount all steps correctly as a sign of strong knowledge gain, but also gleaned insights about relative emphasis or engagement with different modules (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_3,unknown,f239d397,"For example, Tshukudu (2009) describes a post-training “skills profile” matrix used in Botswana’s public service: participants, together with their supervisors, rated the trainee’s ability to perform specific job tasks before and after training.",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,603222aa,"These tasks (e.g. using a particular software, or handling a customer inquiry) were listed in a matrix, and proficiency was marked on a scale from novice to expert (Tshukudu, 2009, pp. 231–232).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,44964482,"The assessors use predefined rubrics to score competencies like communication, problem-solving, cultural intelligence, and team leadership (Cumberland et al., 2016).",Cumberland et al.,2016,pilot_inputs/sources_pdf/Cumberland_2016.pdf,,,,,,,,,
4_3,unknown,824523b0,"Trainees may be tested via Objective Structured Clinical Examinations (OSCEs), where they rotate through stations performing clinical tasks on mannequins or standardized patients under observation (Finn et al., 2021).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_3,unknown,2a61cecc,"Evaluators then use checklists to mark whether each step or criterion of the skill was demonstrated correctly (Finn et al., 2021).",Finn et al.,2021,pilot_inputs/sources_pdf/Finn_2021.pdf,,,,,,,,,
4_3,unknown,a932197a,"In evaluating a series of gender-equality workshops, Kuppuswami and Ferreira (2022) included survey items that asked participants the extent to which they personally endorse statements like “Women should have equal opportunities to lead in my organization.” By comparing responses before and after the training, they found significant positive shifts, indicating more supportive attitudes after the program.",Kuppuswami and Ferreira,2022,pilot_inputs/sources_pdf/Kuppuswami_2022.pdf,,,,,,,,,
4_3,unknown,f7cf1ac3,"Similarly, in public-sector training in Botswana, evaluators used semantic differential scales to capture changes in trainees’ perceptions of the training and its relevance (Tshukudu, 2009).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,5a2c13a7,"Consistent movement towards the positive end after the course was interpreted as a sign that participants found the training more relevant and motivating than they initially expected (Tshukudu, 2009, pp. 233–236).",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,ca96c90b,"The JD-R intervention discussed earlier explicitly measured teachers’ self-efficacy in handling job demands (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_3,unknown,7e6c6cb0,"The results showed a statistically significant increase in self-efficacy scores among teachers who underwent the job crafting training, even one year later, whereas no such increase was observed in a control group (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_3,unknown,546e6d44,"For example, in training programs for health research or implementation science, participants might be asked to rate how confident they feel in performing specific tasks (like “conducting a literature search” or “developing a monitoring and evaluation plan”) on a scale from 1 (not confident) to 5 (very confident) before and after training (Davis & D’Lima, 2020).",Davis & D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,,,,,,,,,
4_3,unknown,4d1c3adf,"However, a noted shortcoming was that many of these confidence questionnaires were developed ad hoc by the program designers and had unknown psychometric properties (Davis & D’Lima, 2020).",Davis & D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,,,,,,,,,
4_3,unknown,c79057dd,"Another strategy is collecting multi-source feedback: some leadership programs use 360-degree feedback where not only does the individual rate their own capabilities and attitudes, but their peers and subordinates also provide ratings of the individual’s behaviors (Cumberland et al., 2016).",Cumberland et al.,2016,pilot_inputs/sources_pdf/Cumberland_2016.pdf,,,,,,,,,
4_3,unknown,5b85f512,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",DeCorby-Watson et al.,2018,pilot_inputs/sources_pdf/DeCorby_Watson_2018.pdf,,,,,,,,,
4_3,unknown,2595b6b2,"The evidence base shows these are commonly measured via Likert-scale surveys and show consistent improvements post-intervention in areas like motivation, commitment, and self-belief (DeCorby-Watson et al., 2018; van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/DeCorby_Watson_2018.pdf,,,,,,,,,
4_3,unknown,94ce83a3,"For example, in the Kenyan CLTS capacity-building program, evaluators conducted site visits and in-depth interviews several months after the training to see how participants were managing sanitation projects (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_3,unknown,15764f3a,"By examining meeting records, project reports, and interviewing colleagues, the evaluators documented concrete new practices that reflected skills emphasized during training, such as initiating interdepartmental committees and developing harmonized monitoring indicators (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_3,unknown,4389c1a1,"Finally, the literature acknowledges that rigorous behavioral measures - such as tracer studies, long-term follow-ups, and multi-source verification - are rarely feasible in practice (Morkel & Ramasobama, 2017).",Morkel & Ramasobama,2017,pilot_inputs/sources_pdf/Morkel_2017.pdf,,,,,,,,,
4_3,unknown,8fa2659b,"In research capacity-strengthening programs, bibliometric indicators such as publications, citation counts, and grant success are often used (Pulford et al., 2020).",Pulford et al.,2020,pilot_inputs/sources_pdf/Pulford_2020.pdf,,,,,,,,,
4_3,unknown,0a3404a3,"Fellowship and scholarship programs sometimes track alumni placement, retention, or leadership roles, particularly in efforts to assess “brain circulation” versus “brain drain” (Ripoll Lorenzo, 2012).",Ripoll Lorenzo,2012,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,,,,,,,,,
4_3,unknown,477ebfad,"Psychometrically validated instruments like the Global Competencies Inventory (GCI) or the Intercultural Development Inventory (IDI) provide structured ways to assess interpersonal and cross-cultural skills (Cumberland et al., 2016).",Cumberland et al.,2016,pilot_inputs/sources_pdf/Cumberland_2016.pdf,,,,,,,,,
4_3,unknown,b726c7d7,"Qualitative methods such as Most Significant Change narratives (Ripoll Lorenzo, 2012) can also surface evidence of shifts in confidence, adaptability, or collaboration that are difficult to capture quantitatively.",Ripoll Lorenzo,2012,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,,,,,,,,,
4_3,unknown,b6dd8cfe,"For instance, Tshukudu (2009) outlined a model for comparing the estimated value of increased productivity with training costs in Botswana’s public service.",Tshukudu,2009,pilot_inputs/sources_pdf/Tshukudu_2009.pdf,,,,,,,,,
4_3,unknown,aef07a46,"Similarly, some research capacity-strengthening initiatives have tracked grant income as a proxy for economic benefit (Pulford et al., 2020).",Pulford et al.,2020,pilot_inputs/sources_pdf/Pulford_2020.pdf,,,,,,,,,
4_3,unknown,29a1c0fe,"Broader frameworks such as Social Return on Investment (SROI) have been discussed in relation to capacity building (Ripoll Lorenzo, 2012).",Ripoll Lorenzo,2012,pilot_inputs/sources_pdf/Ripoll Lorenzo_2012.pdf,,,,,,,,,
4_3,unknown,7039b3e7,"However, many evaluations still rely on ad hoc questionnaires with uncertain reliability, often applied to small samples or using single items to capture complex constructs (Davis & D’Lima, 2020).",Davis & D’Lima,2020,pilot_inputs/sources_pdf/Davis_2020.pdf,,,,,,,,,
4_3,unknown,bbf76d68,"The Kenyan CLTS case (Crocker et al., 2016) illustrates how in-depth interviews and field observations revealed specific behavior changes that surveys alone might have missed.",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_3,unknown,d22c2a55,"Longer-term follow-ups - at six months, one year, or beyond - are more demanding but can reveal whether outcomes persist (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_4,unknown,8fc3f516,"In one capacity-strengthening initiative for malaria program officers in Africa, participants’ average knowledge test scores increased substantially from pre-test to post-test (Garley et al., 2016).",Garley et al.,2016,pilot_inputs/sources_pdf/Garley_2016.pdf,,,,,,,,,
4_4,unknown,3809edb9,"In the context of public sector leadership development, one evaluation tracked participants over time and compared their outcomes to those of non-participants; the trained employees and their supervisors reported significant improvements in on-the-job performance, alongside increases in the employees’ self-efficacy (Packard & Jones, 2015).",Packard & Jones,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
4_4,unknown,94dd584f,"Similarly, an impact evaluation in a community sanitation program found that villages where local “natural leaders” received facilitation training saw a substantial improvement in safe sanitation practices, compared to villages implementing the program without the specialized training (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_4,unknown,de861e25,"For example, a qualitative study of an Australian research capacity-building program followed participants for one year post-training to identify delayed or sustained effects (Schmidt et al., 2022).",Schmidt et al.,2022,pilot_inputs/sources_pdf/Schmidt_2022.pdf,,,,,,,,,
4_4,unknown,b0735061,"In another case, a job-crafting intervention study collected data one year after the workshops and found that benefits like increased self-efficacy persisted over time when compared to a control group (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_4,unknown,643deb19,"In a water and sanitation initiative, staff trained in community facilitation and infrastructure maintenance described improved proficiency in sanitation protocols and planning tools, alongside increased confidence in applying these tasks independently (Crocker et al., 2016).",Crocker et al.,2016,pilot_inputs/sources_pdf/Crocker_2016.pdf,,,,,,,,,
4_4,unknown,4a28dc0c,"In the education sector, professional development for teachers and school managers was linked to greater knowledge of curriculum content and pedagogical strategies, which participants reported integrating into their classrooms and institutions (Gcezengana et al., 2022).",Gcezengana et al.,2022,,,,,,,,,,
4_4,unknown,cc7c3a19,"A meta-analysis of 119 organizational training studies found positive associations between training inputs (both hours and quality) and performance outcomes, but these findings should be understood as evidence of correlation across diverse contexts rather than definitive proof of causality (Garavan et al., 2021).",Garavan et al.,2021,pilot_inputs/sources_pdf/Garavan_2021.pdf,,,,,,,,,
4_4,unknown,069208cf,"Packard and Jones (2015) found that a leadership development initiative in U.S. human service agencies improved participants’ abilities in coaching, team dynamics, and conflict resolution, as reported by both the participants and their supervisors.",Packard and Jones,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
4_4,unknown,384c84ee,"A review of workplace coaching interventions concluded that coaching produces moderate positive impacts on interpersonal skills and goal attainment (Cannon-Bowers et al., 2023).",Cannon-Bowers et al.,2023,pilot_inputs/sources_pdf/Cannon_Bowers_2023.pdf,,,,,,,,,
4_4,unknown,f3e6e3da,Packard and Jones (2015) observed a significant rise in self-efficacy beliefs among leadership program participants.,Packard and Jones,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
4_4,unknown,3e75514e,"In the Netherlands, a controlled study of a job-crafting intervention reported that trainees showed increased self-efficacy after the intervention and maintained this higher self-efficacy one year later (van Wingerden et al., 2017).",Wingerden et al.,2017,pilot_inputs/sources_pdf/van Wingerden_2017.pdf,,,,,,,,,
4_4,unknown,9b70862a,"Likewise, Tian and Soo (2018) found that employee motivation and perceptions of a supportive learning climate were associated with improved knowledge absorption and creative output.",Tian and Soo,2018,pilot_inputs/sources_pdf/Tian_2018.pdf,,,,,,,,,
4_4,unknown,01f4b911,"For example, participants in a global health advocacy training described how reflecting on personal values during the training increased their commitment to their missions (Aantjes et al., 2022).",Aantjes et al.,2022,pilot_inputs/sources_pdf/Aantjes_2022.pdf,,,,,,,,,
4_4,unknown,ae62b551,"For example, a training impact study in a South African government department found that employees who reported significant skill improvements after training also showed higher self-rated job performance, and their supervisors’ evaluations reflected similar improvements (Packard & Jones, 2015).",Packard & Jones,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
4_4,unknown,21f79146,"In Packard and Jones’ (2015) evaluation of a leadership development program, participants not only gained soft skills but were also better able to meet job targets and manage their teams’ outputs, leading to performance rating increases relative to baseline.",Packard and Jones’,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
4_4,unknown,d1df2556,"For instance, in a Tanzanian revenue authority, researchers found that the number of training hours completed was a significant predictor of employees’ revenue collection performance even after controlling for tenure and education (Kisasilla & Mutarubukwa, 2024).",Kisasilla & Mutarubukwa,2024,pilot_inputs/sources_pdf/Kisasilla_2024.pdf,,,,,,,,,
4_4,unknown,d22b0809,"A later meta-analysis of leadership training found even stronger effects on results outcomes, with an average d ≈ 0.72 (Lacerenza et al., 2017).",Lacerenza et al.,2017,pilot_inputs/sources_pdf/Lacerenza_2017.pdf,,,,,,,,,
4_4,unknown,8bd527f0,"Sekgala and Holtzhausen (2016) reported that after a comprehensive capacity-building program - including technical, customer service, and management training - several South African municipalities saw reduced backlogs in service requests and faster response times in delivering water and sanitation services.",Sekgala and Holtzhausen,2016,pilot_inputs/sources_pdf/Sekgala_2016.pdf,,,,,,,,,
4_4,unknown,7589fd28,"Similarly, Zondi (2021) observed that local government employees who participated in training aligned with their personal development plans achieved stronger results on service indicators, such as quicker resolution of citizen complaints, relative to peers without comparable training.",Zondi,2021,pilot_inputs/sources_pdf/Zondi_2021.pdf,,,,,,,,,
4_4,unknown,4cb299fa,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",Birch,2024,pilot_inputs/sources_pdf/Birch_2024.pdf,,,,,,,,,
4_4,unknown,558c3b20,"Supportive leadership, adequate resources, and organizational cultures that encourage the application of new skills appear critical (Birch, 2024; Sibiya, 2023).",Sibiya,2023,pilot_inputs/sources_pdf/Sibiya_2023.pdf,,,,,,,,,
4_4,unknown,6b443f17,"Packard and Jones (2015) noted informally that within two years of completing a leadership development program, about half of the participants had moved into higher-level positions or took on expanded leadership roles, a rate higher than typical in their organizations.",Packard and Jones,2015,pilot_inputs/sources_pdf/Packard_2015.pdf,,,,,,,,,
